ListingCreationDate,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,AmountDelinquent,StatedMonthlyIncome,LoanCurrentDaysDelinquent,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MonthlyLoanPayment,LP_InterestandFees,Investors
2013-05-21 11:21:23.433000000,60,Completed,27-02-2014 0.00,0.23052,0.2059,0.1959,C,4,1,NJ,Accountant/CPA,Employed,0,12083.33333,0,25000,28-05-2013 0.00,Q2 2013,670.58,3365.7773,1
2012-04-20 11:47:28.623000000,36,Current,,0.35797,0.3177,0.3077,HR,5,1,TX,Attorney,Employed,0,6666.666667,0,4000,25-04-2012 0.00,Q2 2012,173.71,1836.95,5
2008-06-07 17:57:55.217000000,36,Completed,04-03-2011 0.00,0.16461,0.143,0.133,,,1,CA,Other,Full-time,0,2416.666667,0,7500,17-06-2008 0.00,Q2 2008,257.43,1708.99,236
2013-09-18 08:26:09.153000000,36,Current,,0.33973,0.2999,0.2899,HR,2,7,TX,Other,Retired,0,1750,0,3500,27-09-2013 0.00,Q3 2013,148.56,424.11,16
2013-11-28 05:47:28.040000000,36,Current,,0.22108,0.184,0.174,C,2,1,OH,Attorney,Self-employed,0,8333.333333,0,15000,03-12-2013 0.00,Q4 2013,545.3,659.2784,1
2013-12-26 12:50:50.263000000,60,Current,,0.14658,0.1239,0.1139,A,9,1,DC,Other,Employed,0,6000,0,7000,07-01-2014 0.00,Q1 2014,157.09,139.4,1
2010-01-04 20:54:51.637000000,36,Completed,01-10-2012 0.00,0.25227,0.2295,0.2195,C,7,6,LA,Tradesman - Electrician,Full-time,0,7666.666667,0,16000,14-01-2010 0.00,Q1 2010,618.94,6403.74,599
2012-07-09 13:14:03.577000000,36,Current,,0.35797,0.3177,0.3077,HR,4,3,OH,Truck Driver,Employed,0,1750,0,3000,24-07-2012 0.00,Q3 2012,130.28,1245.79,69
2013-06-13 03:52:02.277000000,60,Current,,0.17522,0.1519,0.1419,B,6,2,MD,Skilled Labor,Employed,0,6166.666667,0,10000,19-06-2013 0.00,Q2 2013,238.9,978.53,131
2012-06-19 13:32:24.883000000,36,Current,,0.26681,0.2287,0.2187,D,2,1,CA,Other,Employed,7951,4416.666667,0,2300,25-06-2012 0.00,Q2 2012,88.88,695.07,27
2013-11-20 09:07:38.540000000,60,Current,,0.16294,0.1399,0.1299,B,10,1,GA,Pilot - Private/Commercial,Employed,0,9166.666667,0,35000,26-11-2013 0.00,Q4 2013,814.21,1219.6,467
2010-12-29 15:01:49.863000000,36,Completed,22-12-2011 0.00,0.30532,0.2699,0.2599,D,7,7,WA,Other,Not employed,0,0,0,2500,26-07-2011 0.00,Q3 2011,102.05,242.21,11
2012-02-08 07:47:33.363000000,36,Current,,0.17359,0.1449,0.1349,B,8,1,NY,Other,Employed,0,13333.33333,0,10000,21-02-2012 0.00,Q1 2012,344.16,2083.13,21
2013-11-03 08:48:26.140000000,60,Current,,0.13227,0.1099,0.0999,A,11,2,CA,Other,Employed,0,4500,0,15000,07-11-2013 0.00,Q4 2013,326.06,410.2,185
2013-05-06 15:44:35.370000000,60,Current,,0.18136,0.1579,0.1479,B,5,2,GA,Professional,Employed,0,10833.33333,0,8000,09-05-2013 0.00,Q2 2013,193.65,911.98,1
2014-01-10 12:01:54.270000000,36,Current,,0.16324,0.1274,0.1174,B,6,1,TX,Computer Programmer,Employed,0,2500,0,4000,28-01-2014 0.00,Q1 2014,134.28,41.8838,1
2012-12-19 13:50:03.153000000,36,Current,,0.12528,0.0974,0.0874,A,8,7,OH,Medical Technician,Employed,0,3666.666667,0,2600,26-12-2012 0.00,Q4 2012,83.58,248.28,48
2007-03-28 22:13:48.363000000,36,Completed,15-03-2010 0.00,0.11749,0.1,0.09,,,0,,Professional,Full-time,2190,1622.5,0,1000,06-04-2007 0.00,Q2 2007,10.34,162.38,9
2013-05-28 09:09:27.127000000,36,Current,,0.13138,0.1034,0.0934,A,6,1,PA,Professional,Employed,0,7083.333333,0,15000,10-06-2013 0.00,Q2 2013,486.41,991.72,273
2013-06-14 09:46:59.027000000,60,Current,,0.18136,0.1579,0.1479,B,6,2,NY,Other,Other,0,4583.333333,0,15000,26-06-2013 0.00,Q2 2013,363.1,1526.78,235
2014-01-23 11:31:17.447000000,36,Current,,0.18275,0.1465,0.1365,B,4,3,FL,Computer Programmer,Employed,0,2500,0,4000,13-02-2014 0.00,Q1 2014,137.98,0,2
2006-02-07 12:01:25.260000000,36,Completed,26-04-2006 0.00,0.0768,0.07,0.065,,,0,,,,,8333.333333,0,6001,09-02-2006 0.00,Q1 2006,185.29,85.46,10
2013-07-03 13:32:43.063000000,36,Current,,0.20053,0.1639,0.1539,B,5,1,OH,Other,Employed,0,7500,0,5000,17-07-2013 0.00,Q3 2013,176.75,450.76,61
2013-12-09 19:00:52.553000000,36,Current,,0.19859,0.162,0.152,C,2,1,OR,Realtor,Self-employed,0,6416.666667,0,15000,11-12-2013 0.00,Q4 2013,528.84,408.33,141
2013-05-22 16:03:36.833000000,60,Current,,0.20593,0.1819,0.1719,B,5,9,MN,Professional,Employed,0,5833.333333,0,15000,28-05-2013 0.00,Q2 2013,382.45,1968.1747,1
2008-03-09 11:58:13.133000000,36,Completed,17-03-2011 0.00,0.08182,0.075,0.075,,,1,MN,Analyst,Full-time,0,10833.33333,0,9500,17-03-2008 0.00,Q1 2008,293.03,1140.83,175
2010-05-26 12:50:25.737000000,36,Completed,04-04-2011 0.00,0.07479,0.0714,0.0614,AA,10,1,FL,Administrative Assistant,Part-time,0,1666.666667,0,1000,04-06-2010 0.00,Q2 2010,30.94,40.2,18
2012-06-29 13:32:42.087000000,60,Current,,0.35838,0.3304,0.3204,E,2,2,MI,Nurse's Aide,Full-time,0,2250,0,4000,05-07-2012 0.00,Q3 2012,136.98,2019.51,28
2013-11-21 12:43:14.563000000,36,Current,,0.23438,0.197,0.187,C,4,7,TX,Other,Employed,1217,3333,0,5000,02-12-2013 0.00,Q4 2013,185.05,235.3914,1
2006-09-28 19:47:11.470000000,36,Completed,02-01-2007 0.00,0.29776,0.29,0.285,,,0,UT,Police Officer/Correction Officer,Not available,,6166.666667,0,7000,03-10-2006 0.00,Q4 2006,293.34,493.1,50
2013-02-01 06:26:57.203000000,36,Chargedoff,11-07-2013 0.00,0.25013,0.2124,0.2024,C,3,1,WA,Executive,Employed,0,6500,364,15000,11-02-2013 0.00,Q1 2013,566.98,0,259
2013-11-29 06:10:49.827000000,36,Current,,0.14206,0.1139,0.1039,A,6,1,IL,Laborer,Employed,0,6297.666667,0,10000,17-12-2013 0.00,Q4 2013,329.24,188.1095,1
2012-05-23 13:13:01.390000000,36,Current,,0.35797,0.3177,0.3077,HR,5,13,FL,Professor,Employed,0,5583.333333,0,4000,19-07-2012 0.00,Q3 2012,173.71,1669.63,31
2010-09-14 06:47:12.347000000,36,Completed,24-09-2013 0.00,0.15803,0.1365,0.1265,B,8,3,GA,Professional,Employed,0,9083.333333,0,15000,24-09-2010 0.00,Q3 2010,0,3364.47,315
2012-06-10 15:30:15.987000000,36,Current,,0.25259,0.2148,0.2048,C,7,2,WI,Professional,Employed,0,6416.666667,0,10000,15-06-2012 0.00,Q2 2012,379.22,2726.28,122
2013-10-16 17:37:35.710000000,60,Current,,0.22908,0.2045,0.1945,C,7,1,NH,Professional,Employed,0,7750,0,20000,23-10-2013 0.00,Q4 2013,534.9,1347.0145,1
2007-03-22 18:32:50.887000000,36,Chargedoff,04-11-2009 0.00,0.22368,0.2088,0.1788,,,0,,Other,Full-time,0,1866.75,1711,2550,03-04-2007 0.00,Q2 2007,95.91,721.38,62
2011-10-27 15:45:59.107000000,36,Current,,0.35643,0.3199,0.3099,HR,2,7,TX,Teacher,Employed,30023,4550,0,4000,03-11-2011 0.00,Q4 2011,174.2,2126.05,9
2013-10-26 09:18:03.023000000,60,Current,,0.17839,0.155,0.145,B,6,1,ID,Tradesman - Electrician,Employed,0,6166.666667,0,20000,05-11-2013 0.00,Q4 2013,481.06,764.0068,1
2007-03-17 14:07:56.020000000,36,Completed,11-05-2007 0.00,0.16215,0.155,0.145,,,0,,Other,Full-time,0,6583.333333,0,3500,23-03-2007 0.00,Q1 2007,122.19,70.75,44
2010-05-19 16:16:10.840000000,36,Completed,17-05-2013 0.00,0.37453,0.35,0.34,HR,5,1,MO,Tradesman - Mechanic,Full-time,0,6250,0,4000,01-06-2010 0.00,Q2 2010,176.81,2517.98,71
2013-06-08 22:54:45.570000000,36,Chargedoff,01-02-2014 0.00,0.18725,0.1509,0.1409,B,6,1,IL,Police Officer/Correction Officer,Employed,99,2715.666667,159,10000,02-07-2013 0.00,Q3 2013,347.09,166.1558,1
2007-06-26 17:31:34.650000000,36,Completed,06-12-2009 0.00,0.13905,0.132,0.122,,,0,,Analyst,Full-time,0,3750,0,6001,06-07-2007 0.00,Q3 2007,202.78,1092.28,191
2011-05-22 18:01:55.357000000,36,Completed,20-08-2013 0.00,0.08331,0.0799,0.0699,AA,10,1,GA,Other,Employed,0,10000,0,14000,29-07-2011 0.00,Q3 2011,438.64,1599.1,143
2007-02-01 18:35:14.960000000,36,Defaulted,07-11-2007 0.00,0.30596,0.29,0.275,,,0,,Professional,Not available,,2100,168,1225,09-02-2007 0.00,Q1 2007,51.33,109.5,7
2007-07-19 18:29:04.147000000,36,Defaulted,02-02-2010 0.00,0.10582,0.0989,0.0939,,,0,GA,Tradesman - Mechanic,Full-time,0,2500,515,4000,01-08-2007 0.00,Q3 2007,128.86,580.07,160
2013-12-03 17:03:31.803000000,36,Current,,0.13799,0.1099,0.0999,A,8,1,IL,Other,Employed,117,5833.333333,0,4000,31-12-2013 0.00,Q4 2013,130.94,69.0656,1
2009-10-19 22:50:42.500000000,36,Completed,03-07-2012 0.00,0.25998,0.2371,0.2271,C,9,1,CA,Computer Programmer,Full-time,0,6250,0,4500,03-11-2009 0.00,Q4 2009,175.86,1704.99,145
2008-04-27 19:21:57.207000000,36,Completed,22-11-2011 0.00,0.10082,0.08,0.07,,,1,OH,Food Service Management,Full-time,0,1400,0,2348,12-11-2009 0.00,Q4 2009,73.58,265.3,120
2012-02-21 13:14:54.053000000,36,Completed,19-02-2014 0.00,0.11766,0.0899,0.0799,A,8,2,NC,Police Officer/Correction Officer,Employed,0,3500,0,6000,28-02-2012 0.00,Q1 2012,190.77,757.84,53
2012-05-14 16:21:31.590000000,12,Completed,25-03-2013 0.00,0.20784,0.1304,0.1204,C,2,1,CA,Accountant/CPA,Employed,33376,2625,0,2000,24-05-2012 0.00,Q2 2012,178.67,132.55,28
2009-08-11 15:30:38.663000000,36,Completed,11-05-2012 0.00,0.39153,0.35,0.34,E,6,3,PA,Professional,Self-employed,2368,7083.333333,0,1000,28-08-2009 0.00,Q3 2009,45.24,618.66,5
2012-08-29 11:58:10.847000000,36,Current,,0.09736,0.0839,0.0739,AA,9,1,CT,Other,Employed,0,3166.666667,0,17500,31-08-2012 0.00,Q3 2012,551.54,1721.65,23
2007-02-04 10:37:02.507000000,36,Completed,13-01-2010 0.00,0.23748,0.23,0.205,,,0,AZ,Other,Not available,,2333.333333,0,3000,13-02-2007 0.00,Q1 2007,116.13,1040.97,28
2013-12-08 20:18:10.837000000,60,Current,,0.2004,0.1765,0.1665,C,4,2,KY,Analyst,Employed,0,2850,0,10000,13-12-2013 0.00,Q4 2013,252.03,293.4344,1
2007-06-07 11:59:54.850000000,36,Defaulted,13-05-2009 0.00,0.22995,0.2225,0.2125,,,0,ME,Other,Full-time,0,2833.333333,426,4000,12-06-2007 0.00,Q2 2007,0,1102.9,38
2013-11-25 14:36:28.793000000,60,Current,,0.16969,0.1465,0.1365,B,5,1,CA,Other,Employed,0,5250,0,20000,27-11-2013 0.00,Q4 2013,472.13,721.9226,1
2013-11-20 16:04:57.347000000,36,Current,,0.30131,0.2624,0.2524,E,2,1,CA,Accountant/CPA,Employed,10299,7743.666667,0,4000,22-11-2013 0.00,Q4 2013,161.67,259.54,2
2008-04-28 16:17:15.740000000,36,Completed,10-06-2011 0.00,0.14974,0.1355,0.1255,,,1,PA,Architect,Full-time,0,3250,0,10000,10-06-2008 0.00,Q2 2008,337.77,2227.06,277
2012-10-16 08:35:45.917000000,36,Current,,0.35797,0.3177,0.3077,HR,4,19,FL,Other,Self-employed,0,4254.166667,0,4000,30-10-2012 0.00,Q4 2012,173.71,1448.07,85
2014-02-06 18:07:35.720000000,60,Current,,0.21166,0.1875,0.1775,C,5,7,MD,Other,Employed,0,8500,0,9000,11-02-2014 0.00,Q1 2014,232.23,0,1
2013-09-04 17:01:29.120000000,36,Current,,0.14857,0.1203,0.1103,A,8,1,NY,Other,Employed,0,7333.333333,0,25000,11-09-2013 0.00,Q3 2013,830.72,1201.17,379
2008-06-05 08:52:36.873000000,36,Completed,13-06-2011 0.00,0.12562,0.1045,0.0945,,,4,AL,Other,Full-time,0,2333.333333,0,2000,13-06-2008 0.00,Q2 2008,45.97,342.55,38
2013-05-20 15:03:05.160000000,36,Current,,0.18214,0.1459,0.1359,B,6,1,TX,Teacher,Employed,2742,5000,0,15000,29-05-2013 0.00,Q2 2013,516.97,1498.49,224
2013-12-17 04:10:27.297000000,60,Current,,0.21832,0.194,0.184,C,4,1,FL,Other,Employed,0,5833.333333,0,14000,30-12-2013 0.00,Q4 2013,366.26,444.37,1
2013-09-02 13:41:56.853000000,36,Current,,0.09333,0.0799,0.0699,AA,8,3,MD,Nurse's Aide,Employed,0,2083.333333,0,4000,06-09-2013 0.00,Q3 2013,125.33,127.27,58
2008-04-24 12:57:41.427000000,36,Completed,28-06-2010 0.00,0.12562,0.1045,0.0945,,,4,VA,Computer Programmer,Full-time,0,4416.666667,0,7400,06-05-2008 0.00,Q2 2008,240.34,1043.37,141
2012-06-20 10:00:37.703000000,36,Current,,0.15538,0.127,0.117,A,9,1,NY,Nurse's Aide,Employed,0,3000,0,6000,28-06-2012 0.00,Q2 2012,201.3,976.81,24
2010-05-04 16:49:44.823000000,36,Completed,24-10-2011 0.00,0.22135,0.199,0.189,C,9,1,NE,Analyst,Full-time,0,4166.666667,0,4000,13-05-2010 0.00,Q2 2010,148.45,671.78,79
2013-09-29 20:30:06.763000000,60,Current,,0.23318,0.2085,0.1985,D,6,18,MI,Police Officer/Correction Officer,Employed,0,5416.666667,0,7000,07-10-2013 0.00,Q4 2013,188.78,480.7614,1
2007-08-12 18:10:17.637000000,36,Chargedoff,23-08-2009 0.00,0.24753,0.24,0.225,,,0,MO,Tradesman - Plumber,Full-time,0,2289.583333,1781,4000,24-08-2007 0.00,Q3 2007,156.93,1381.94,41
2013-03-22 11:26:22.100000000,36,Current,,0.27285,0.2346,0.2246,D,4,1,TX,Professional,Employed,0,5130.666667,0,4000,28-03-2013 0.00,Q1 2013,155.8,777.65,53
2012-04-01 20:44:35.693000000,36,Current,,0.12782,0.0999,0.0899,A,9,1,WA,Other,Employed,0,12500,0,5000,13-04-2012 0.00,Q2 2012,161.31,673.88,82
2013-03-09 17:27:52.287000000,36,Past Due (1-15 days),,0.21025,0.1734,0.1634,C,6,1,NY,Professor,Employed,0,4750,13,10000,25-03-2013 0.00,Q1 2013,358.22,1283.24,2
2009-09-23 10:53:09.257000000,36,Completed,02-03-2012 0.00,0.09744,0.094,0.084,AA,9,3,GA,Professional,Full-time,0,6516.666667,0,6000,15-10-2009 0.00,Q4 2009,191.92,862.97,251
2013-07-17 10:17:48.733000000,36,Completed,10-12-2013 0.00,0.15833,0.1299,0.1199,A,7,1,CA,Truck Driver,Self-employed,0,12500,0,3500,19-07-2013 0.00,Q3 2013,117.91,170.4644,1
2012-01-06 10:45:32.743000000,36,Completed,21-06-2012 0.00,0.34731,0.3073,0.2973,E,3,1,VA,Sales - Commission,Employed,4650,2250,0,4000,10-01-2012 0.00,Q1 2012,171.41,474.07,54
2012-10-12 14:24:02.740000000,36,Completed,25-03-2013 0.00,0.12528,0.0974,0.0874,A,9,3,WA,Professional,Employed,0,2583.333333,0,10000,24-10-2012 0.00,Q4 2012,321.45,386.21,130
2007-09-11 09:00:59.483000000,36,Completed,19-09-2010 0.00,0.127,0.12,0.11,,,0,MT,Other,Full-time,0,4291.666667,0,3500,19-09-2007 0.00,Q3 2007,116.25,686.03,24
2013-11-22 17:17:42.433000000,60,Current,,0.23318,0.2085,0.1985,D,5,7,NC,Other,Employed,998,3500,0,4950,27-11-2013 0.00,Q4 2013,133.5,257.59,2
2011-06-20 10:03:18.020000000,60,Completed,05-06-2013 0.00,0.16289,0.149,0.139,A,8,2,FL,Doctor,Employed,0,12500,0,10170,08-07-2011 0.00,Q3 2011,241.42,2475.62,145
2007-01-21 16:56:43.730000000,36,Completed,02-02-2010 0.00,0.17219,0.165,0.145,,,0,CA,Sales - Commission,Not available,,7083.333333,0,10000,31-01-2007 0.00,Q1 2007,354.04,2494.46,285
2013-08-17 08:29:24.243000000,36,Current,,0.20984,0.173,0.163,C,3,1,FL,Administrative Assistant,Employed,0,4333.333333,0,11000,08-10-2013 0.00,Q4 2013,393.82,615.3563,1
2010-01-01 14:46:53.843000000,36,Completed,28-02-2011 0.00,0.22491,0.2,0.19,HR,5,1,AK,Professional,Full-time,0,6250,0,1500,20-01-2010 0.00,Q1 2010,55.75,287.14,75
2013-05-06 08:35:28.110000000,60,Current,,0.16499,0.1419,0.1319,B,6,1,OH,Professional,Employed,0,7916.666667,0,11500,10-06-2013 0.00,Q2 2013,268.72,1045.6092,1
2008-03-22 03:25:58.510000000,36,Completed,17-02-2010 0.00,0.13209,0.118,0.108,,,4,AL,Student - College Senior,Part-time,0,1250,0,3500,08-04-2008 0.00,Q2 2008,115.92,583.16,155
2013-11-16 08:46:37.663000000,60,Current,,0.15783,0.1349,0.1249,B,8,1,MI,Teacher,Employed,0,5000,0,15000,25-11-2013 0.00,Q4 2013,345.07,498.3862,1
2011-11-06 13:57:45.243000000,36,Current,,0.202,0.1799,0.1699,B,8,6,CO,Retail Management,Employed,4153,4666.666667,0,3000,14-11-2011 0.00,Q4 2011,108.44,886.7,17
2013-12-02 07:36:43.197000000,60,Current,,0.15425,0.1314,0.1214,B,11,1,WI,Computer Programmer,Employed,0,8458.25,0,15000,05-12-2013 0.00,Q4 2013,342.37,332.85,76
2014-01-16 13:06:51.890000000,60,Current,,0.2214,0.197,0.187,C,5,1,WA,Executive,Employed,0,7333.333333,0,24000,22-01-2014 0.00,Q1 2014,631.85,388.6066,1
2013-08-16 12:39:05.190000000,60,Current,,0.13942,0.1169,0.1069,A,10,3,GA,Other,Employed,0,2833.333333,0,7000,20-08-2013 0.00,Q3 2013,154.62,397.3981,1
2009-11-13 18:41:00.390000000,36,Completed,11-03-2010 0.00,0.37733,0.35,0.34,HR,5,2,OH,Police Officer/Correction Officer,Full-time,7964,4916.666667,0,1500,27-11-2009 0.00,Q4 2009,67.85,146.56,19
2011-07-26 08:08:35.617000000,36,Current,,0.22362,0.1899,0.1799,C,6,1,IN,Executive,Full-time,0,14833.33333,0,2500,28-07-2011 0.00,Q3 2011,91.63,781.14,6
2013-10-27 17:41:34.487000000,36,Current,,0.12274,0.0949,0.0849,A,9,1,NY,Administrative Assistant,Employed,0,5916.666667,0,15000,30-10-2013 0.00,Q4 2013,480.42,455.02,286
2013-11-13 19:46:34.570000000,36,Current,,0.10038,0.0869,0.0769,AA,11,1,WA,Nurse (RN),Employed,0,9333.333333,0,19000,21-11-2013 0.00,Q4 2013,601.46,405.86,246
2008-04-08 16:19:26.823000000,36,Completed,15-12-2010 0.00,0.10491,0.098,0.098,,,1,GA,Other,Full-time,0,0,0,3500,15-04-2008 0.00,Q2 2008,112.61,483.84,147
2013-12-22 12:28:18.093000000,36,Current,,0.12691,0.099,0.089,A,6,1,IL,Other,Employed,0,10000,0,6000,31-12-2013 0.00,Q4 2013,193.32,94.93,77
2013-09-17 10:59:59.750000000,60,Current,,0.16294,0.1399,0.1299,B,9,1,NJ,Other,Employed,0,6666.666667,0,15500,04-10-2013 0.00,Q4 2013,360.58,870.619,1
2013-08-21 12:37:08.067000000,60,Current,,0.15629,0.1334,0.1234,A,8,1,KS,Professional,Employed,0,6833.333333,0,10000,23-08-2013 0.00,Q3 2013,229.28,652.4,144
2012-07-26 10:43:23.817000000,36,Current,,0.08829,0.0749,0.0649,AA,10,16,MN,Engineer - Electrical,Employed,0,4232.083333,0,8500,30-07-2012 0.00,Q3 2012,264.36,770.37,172
2012-10-17 01:39:46.603000000,60,Chargedoff,30-12-2013 0.00,0.12992,0.1076,0.0976,AA,9,1,CA,Other,Employed,15882,3791.666667,192,10000,30-10-2012 0.00,Q4 2012,216.23,761.1,137
2014-01-25 21:33:17.523000000,36,Current,,0.12691,0.099,0.089,A,6,1,WI,Sales - Retail,Employed,0,2666.666667,0,5000,28-01-2014 0.00,Q1 2014,161.1,42.04,98
2014-01-17 14:55:40.860000000,60,Current,,0.18555,0.162,0.152,C,9,1,NY,Nurse (RN),Employed,0,7500,0,23000,22-01-2014 0.00,Q1 2014,561.76,306.2418,1
2010-12-10 15:37:56.343000000,36,Completed,20-12-2013 0.00,0.33097,0.295,0.285,D,9,7,TX,Teacher,Employed,0,3500,0,2500,20-12-2010 0.00,Q4 2010,105.45,1297.31,64
2008-04-06 00:06:46.820000000,36,Completed,05-04-2011 0.00,0.15863,0.1371,0.1271,,,3,IL,Clerical,Full-time,0,2211.166667,0,1800,10-04-2008 0.00,Q2 2008,33.86,402.68,66
2007-03-16 09:14:37.837000000,36,Completed,27-03-2010 0.00,0.15713,0.15,0.14,,,0,,Sales - Retail,Full-time,0,2250,0,4500,27-03-2007 0.00,Q1 2007,151.04,1120.59,90
2013-07-08 15:05:13.697000000,60,Current,,0.23052,0.2059,0.1959,C,4,1,NY,Clerical,Employed,0,2916.666667,0,10000,17-07-2013 0.00,Q3 2013,268.23,1171.6289,1
2011-12-07 11:42:45.810000000,36,Chargedoff,22-05-2013 0.00,0.15375,0.1254,0.1154,A,8,1,MO,Tradesman - Mechanic,Employed,0,4250,414,5000,20-12-2011 0.00,Q4 2011,167.36,546.42,97
2008-07-28 11:34:27.640000000,36,Chargedoff,08-10-2009 0.00,0.37453,0.35,0.34,,,7,NY,Civil Service,Full-time,0,3333.333333,1737,3000,07-08-2008 0.00,Q3 2008,135.71,731.87,37
2013-11-14 14:39:22.527000000,60,Current,,0.17174,0.1485,0.1385,B,10,1,MA,Other,Employed,0,11250,0,26000,19-11-2013 0.00,Q4 2013,616.49,951.3719,1
2013-02-26 05:47:39.980000000,60,Current,,0.28386,0.2579,0.2479,D,4,14,NC,Other,Employed,0,4166.666667,0,10000,08-03-2013 0.00,Q1 2013,298.16,2285.61,106
2014-02-25 14:33:39.830000000,36,Current,,0.31975,0.28,0.27,E,3,1,NE,Other,Employed,0,3497.833333,0,10000,27-02-2014 0.00,Q1 2014,413.64,0,1
2011-06-08 08:59:45.023000000,36,Chargedoff,24-04-2012 0.00,0.35643,0.3199,0.3099,HR,2,3,OH,Engineer - Mechanical,Self-employed,1975,5750,807,3151,24-06-2011 0.00,Q2 2011,137.21,444.18,55
2008-04-24 16:42:57.920000000,36,Completed,02-05-2011 0.00,0.07045,0.05,0.04,,,4,FL,Teacher,Full-time,662,3166.666667,0,1000,02-05-2008 0.00,Q2 2008,0,98.2,1
2012-08-27 09:25:26.077000000,36,Current,,0.2706,0.2324,0.2224,D,6,13,KY,Teacher,Employed,0,2333.333333,0,3000,30-08-2012 0.00,Q3 2012,116.5,853.1,8
2012-09-29 08:36:48.927000000,36,Chargedoff,02-08-2013 0.00,0.2706,0.2324,0.2224,D,3,7,OH,Professional,Employed,443,5416.666667,342,15000,02-10-2012 0.00,Q4 2012,582.52,1452.21,326
2013-09-28 14:58:52.487000000,60,Current,,0.19323,0.1695,0.1595,C,7,1,MO,Tradesman - Mechanic,Employed,0,4583.333333,0,10000,01-10-2013 0.00,Q4 2013,248.26,681.7862,1
2007-02-11 13:40:55.490000000,36,Completed,22-02-2010 0.00,0.29776,0.29,0.285,,,0,,Other,Not available,,115.583333,0,4000,22-02-2007 0.00,Q1 2007,167.62,2028.14,38
2008-09-14 13:41:52.210000000,36,Completed,16-09-2011 0.00,0.14621,0.132,0.122,,,7,FL,Nurse (RN),Full-time,0,3433.333333,0,10000,23-09-2008 0.00,Q3 2008,337.9,2164.26,277
2008-03-03 11:25:13.360000000,36,Completed,12-03-2011 0.00,0.12201,0.108,0.098,,,1,FL,Other,Full-time,0,6711,0,2500,12-03-2008 0.00,Q1 2008,61.21,443.36,156
2006-11-12 19:56:32.643000000,36,Completed,13-12-2006 0.00,0.26914,0.25,0.245,,,0,,Retail Management,Not available,,1583.333333,0,1000,17-11-2006 0.00,Q4 2006,39.76,17.81,2
2013-06-23 21:49:57.047000000,60,Current,,0.19364,0.1699,0.1599,B,6,1,WY,Police Officer/Correction Officer,Employed,0,5333.333333,0,16000,05-07-2013 0.00,Q3 2013,397.56,1493.6923,1
2013-09-16 17:45:14.700000000,36,Current,,0.14816,0.1199,0.1099,A,8,1,CA,Accountant/CPA,Employed,0,10833.33333,0,12000,20-09-2013 0.00,Q3 2013,398.51,574.63,19
2007-03-09 10:35:03.123000000,36,Chargedoff,16-08-2009 0.00,0.22489,0.21,0.2,,,0,,Other,Full-time,0,5750,1790,5000,15-03-2007 0.00,Q1 2007,188.38,1562.17,132
2013-04-06 15:22:53.773000000,36,Current,,0.35356,0.3134,0.3034,HR,2,19,TX,Sales - Retail,Employed,0,2750,0,4000,12-04-2013 0.00,Q2 2013,172.76,1041.05,56
2006-10-20 11:15:06.197000000,36,Defaulted,26-04-2007 0.00,0.29776,0.29,0.28,,,0,MO,Student - Technical School,Not available,,960,156,2500,26-10-2006 0.00,Q4 2006,104.76,60.51,1
2012-07-05 12:12:17.550000000,60,Completed,28-11-2012 0.00,0.31375,0.287,0.277,D,5,13,CO,Other,Employed,0,8250,0,9500,19-07-2012 0.00,Q3 2012,299.82,973.75,18
2011-06-22 14:22:12.670000000,36,Completed,13-09-2011 0.00,0.30532,0.2699,0.2599,D,6,7,KS,Other,Employed,0,3833.333333,0,2000,27-06-2011 0.00,Q2 2011,81.64,113.57,32
2013-12-17 18:56:27.567000000,36,Current,,0.16324,0.1274,0.1174,B,4,1,TX,Food Service Management,Employed,0,3083.333333,0,5110,06-01-2014 0.00,Q1 2014,171.54,79.69,57
2013-12-19 11:27:13.120000000,60,Current,,0.16662,0.1435,0.1335,B,9,1,VA,Professional,Employed,0,8070,0,13000,02-01-2014 0.00,Q1 2014,304.85,289.83,1
2007-10-16 18:44:59.560000000,36,Completed,26-10-2010 0.00,0.127,0.12,0.115,,,0,MI,Nurse's Aide,Full-time,0,2500,0,5000,26-10-2007 0.00,Q4 2007,166.07,980.53,61
2013-06-12 10:14:19.923000000,36,Current,,0.22712,0.1899,0.1799,C,4,2,TX,Teacher,Employed,0,5291.666667,0,3000,17-06-2013 0.00,Q2 2013,109.95,352.0592,1
2010-06-20 12:01:53.917000000,36,Completed,21-12-2011 0.00,0.11296,0.092,0.082,A,9,2,TX,Professional,Full-time,0,2583.333333,0,3000,25-06-2010 0.00,Q2 2010,95.68,323.83,59
2012-06-20 12:53:59.477000000,60,Completed,22-01-2014 0.00,0.23318,0.2085,0.1985,B,8,1,HI,Retail Management,Employed,0,3500,0,7000,27-06-2012 0.00,Q2 2012,188.78,2078.46,95
2013-12-16 06:05:51.013000000,36,Current,,0.30131,0.2624,0.2524,E,2,1,MD,Other,Employed,0,5243.416667,0,4000,17-12-2013 0.00,Q4 2013,161.67,154.0244,1
